"","GeneID","padj","pvalue","lfcSE","stat","log2FoldChange","baseMean","Symbol","Description"
"3802",105371480,3.46e-05,8.17e-06,0.35,-4.4606234,-1.56,116.9,"LOC105371480","uncharacterized LOC105371480"
"3803",899,3.48e-05,8.22e-06,0.2891,4.4594033,1.29,284.74,"CCNF","cyclin F"
"3804",4751,3.48e-05,8.23e-06,0.6067,4.4592172,2.71,167.86,"NEK2","NIMA related kinase 2"
"3805",27233,3.48e-05,8.23e-06,0.2851,-4.4589878,-1.27,644.57,"SULT1C4","sulfotransferase family 1C member 4"
"3806",345930,3.53e-05,8.34e-06,0.3154,4.4562195,1.41,39.42,"ECT2L","epithelial cell transforming 2 like"
"3807",7128,3.54e-05,8.37e-06,0.3057,-4.4554254,-1.36,3497.95,"TNFAIP3","TNF alpha induced protein 3"
"3808",102724262,3.54e-05,8.37e-06,0.3402,-4.4554407,-1.52,258.37,"LOC102724262","uncharacterized LOC102724262"
"3809",149134,3.54e-05,8.38e-06,0.4757,4.45536,2.12,153.16,"LINC01341","long intergenic non-protein coding RNA 1341"
"3810",100507420,3.56e-05,8.43e-06,0.3735,-4.4540281,-1.66,103.93,"LINC01605","long intergenic non-protein coding RNA 1605"
"3811",5744,3.57e-05,8.45e-06,0.7104,-4.4534163,-3.16,957.16,"PTHLH","parathyroid hormone like hormone"
"3812",23462,3.58e-05,8.49e-06,0.4312,4.452465,1.92,436.31,"HEY1","hes related family bHLH transcription factor with YRPW motif 1"
"3813",348645,3.59e-05,8.51e-06,0.2622,-4.4518968,-1.17,144.68,"MIR3667HG","MIR3667 host gene"
"3814",64080,3.61e-05,8.56e-06,0.3527,4.4505875,1.57,206.28,"RBKS","ribokinase"
"3815",105377022,3.61e-05,8.57e-06,0.3405,-4.450328,-1.52,15.22,"LOC105377022","replaced by ID 2720"
"3816",645332,3.64e-05,8.64e-06,0.2983,4.4486565,1.33,162.12,"FAM86C2P","family with sequence similarity 86, member A pseudogene"
"3817",107984360,3.64e-05,8.65e-06,0.4056,-4.4483531,-1.8,174.52,"LOC107984360",""
"3818",2324,3.65e-05,8.68e-06,0.2903,-4.4476381,-1.29,1333.57,"FLT4","fms related receptor tyrosine kinase 4"
"3819",8321,3.65e-05,8.68e-06,0.2818,-4.4476254,-1.25,3736.82,"FZD1","frizzled class receptor 1"
"3820",2037,3.7e-05,8.8e-06,0.2662,-4.4446352,-1.18,10271.7,"EPB41L2","erythrocyte membrane protein band 4.1 like 2"
"3821",100506070,3.72e-05,8.84e-06,0.2576,4.4436954,1.14,37.87,"RBFADN","RBFA downstream neighbor"
"3822",283991,3.79e-05,9.02e-06,0.2638,4.4394854,1.17,2908.92,"UBALD2","UBA like domain containing 2"
"3823",284297,3.82e-05,9.1e-06,0.3309,-4.4376091,-1.47,1904.31,"SSC5D","scavenger receptor cysteine rich family member with 5 domains"
"3824",9645,3.83e-05,9.12e-06,0.3401,-4.4370099,-1.51,3562.1,"MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"3825",11138,3.83e-05,9.13e-06,0.3019,4.4367655,1.34,2437.07,"TBC1D8","TBC1 domain family member 8"
"3826",80178,3.84e-05,9.16e-06,0.4664,4.4361339,2.07,77.96,"TEDC2","tubulin epsilon and delta complex 2"
"3827",27071,3.86e-05,9.22e-06,0.3865,-4.43463,-1.71,277.7,"DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1"
"3828",105377138,3.87e-05,9.23e-06,0.5254,-4.4345034,-2.33,18.37,"LINC01678","long intergenic non-protein coding RNA 1678"
"3829",102724584,3.89e-05,9.28e-06,0.7909,4.4333775,3.51,92.72,"LOC102724584",""
"3830",131540,3.96e-05,9.47e-06,0.6845,-4.428937,-3.03,17.26,"ZDHHC19","zinc finger DHHC-type palmitoyltransferase 19"
"3831",54436,3.98e-05,9.52e-06,0.3061,-4.4278364,-1.36,1086.51,"SH3TC1","SH3 domain and tetratricopeptide repeats 1"
"3832",1236,3.98e-05,9.53e-06,0.3478,-4.4276334,-1.54,195.59,"CCR7","C-C motif chemokine receptor 7"
"3833",5446,3.98e-05,9.53e-06,0.53,-4.4275836,-2.35,55.79,"PON3","paraoxonase 3"
"3834",100507466,4.01e-05,9.59e-06,0.3376,-4.4261904,-1.49,16.4,"DPH6-DT","DPH6 divergent transcript"
"3835",11202,4.03e-05,9.64e-06,0.7575,4.4250603,3.35,193.32,"KLK8","kallikrein related peptidase 8"
"3836",107985054,4.03e-05,9.66e-06,0.3926,-4.4247116,-1.74,43.97,"LOC107985054",""
"3837",55355,4.03e-05,9.67e-06,0.5576,4.4244943,2.47,307.01,"HJURP","Holliday junction recognition protein"
"3838",105375249,4.03e-05,9.67e-06,0.6871,-4.4244472,-3.04,38.41,"LOC105375249","uncharacterized LOC105375249"
"3839",81620,4.04e-05,9.69e-06,0.5034,4.423925,2.23,203.24,"CDT1","chromatin licensing and DNA replication factor 1"
"3840",898,4.06e-05,9.73e-06,0.3324,4.4230409,1.47,199.06,"CCNE1","cyclin E1"
"3841",6721,4.06e-05,9.74e-06,0.243,4.4228821,1.07,5359.93,"SREBF2","sterol regulatory element binding transcription factor 2"
"3842",100505812,4.08e-05,9.8e-06,0.2379,-4.4216011,-1.05,298.8,"CARD8-AS1","CARD8 antisense RNA 1"
"3843",9023,4.1e-05,9.83e-06,0.567,-4.420855,-2.51,71.69,"CH25H","cholesterol 25-hydroxylase"
"3844",28673,4.13e-05,9.92e-06,0.6293,-4.4190059,-2.78,17.42,"TRAV12-2","T cell receptor alpha variable 12-2"
"3845",11226,4.15e-05,9.96e-06,0.3485,-4.4181272,-1.54,426.83,"GALNT6","polypeptide N-acetylgalactosaminyltransferase 6"
"3846",5138,4.15e-05,9.97e-06,0.3909,-4.4178648,-1.73,465.62,"PDE2A","phosphodiesterase 2A"
"3847",5787,4.24e-05,1.02e-05,0.2281,-4.4130261,-1.01,2387.47,"PTPRB","protein tyrosine phosphatase receptor type B"
"3848",3669,4.27e-05,1.03e-05,0.3826,4.4112548,1.69,1325.4,"ISG20","interferon stimulated exonuclease gene 20"
"3849",799,4.28e-05,1.03e-05,0.6554,-4.4106778,-2.89,20.69,"CALCR","calcitonin receptor"
"3850",144535,4.29e-05,1.03e-05,0.2451,4.4101,1.08,130.15,"CFAP54","cilia and flagella associated protein 54"
"3851",92241,4.35e-05,1.05e-05,0.3884,-4.4070425,-1.71,1479.77,"RCSD1","RCSD domain containing 1"
"3852",23397,4.35e-05,1.05e-05,0.5099,4.406839,2.25,307.46,"NCAPH","non-SMC condensin I complex subunit H"
"3853",5365,4.35e-05,1.05e-05,0.2728,-4.4065845,-1.2,127.55,"PLXNB3","plexin B3"
"3854",10156,4.37e-05,1.06e-05,0.2784,-4.4054939,-1.23,1251.48,"RASA4","RAS p21 protein activator 4"
"3855",30817,4.37e-05,1.06e-05,0.4319,-4.4054666,-1.9,612.18,"ADGRE2","adhesion G protein-coupled receptor E2"
"3856",344887,4.42e-05,1.07e-05,0.5166,-4.4031943,-2.27,43.18,"NMRAL2P","NmrA like redox sensor 2, pseudogene"
"3857",7151,4.42e-05,1.07e-05,0.2544,-4.4031014,-1.12,23.47,"TOP1P1","DNA topoisomerase I pseudogene 1"
"3858",11144,4.45e-05,1.07e-05,0.5061,4.4015612,2.23,23.7,"DMC1","DNA meiotic recombinase 1"
"3859",576,4.45e-05,1.08e-05,0.5997,-4.4013236,-2.64,373.43,"ADGRB2","adhesion G protein-coupled receptor B2"
"3860",3699,4.48e-05,1.08e-05,0.643,-4.3995998,-2.83,268.07,"ITIH3","inter-alpha-trypsin inhibitor heavy chain 3"
"3861",101927727,4.5e-05,1.09e-05,0.5369,4.3988472,2.36,17.2,"LOC101927727","uncharacterized LOC101927727"
"3862",54733,4.5e-05,1.09e-05,0.2351,4.3986603,1.03,830.32,"SLC35F2","solute carrier family 35 member F2"
"3863",55765,4.51e-05,1.09e-05,0.5866,4.3980187,2.58,547.17,"INAVA","innate immunity activator"
"3864",107986294,4.52e-05,1.09e-05,0.3594,-4.39768,-1.58,23.73,"LOC107986294","uncharacterized LOC107986294"
"3865",51365,4.53e-05,1.1e-05,0.4337,-4.3969757,-1.91,287.62,"PLA1A","phospholipase A1 member A"
"3866",7295,4.59e-05,1.11e-05,0.243,4.3942575,1.07,10005.62,"TXN","thioredoxin"
"3867",29118,4.59e-05,1.11e-05,0.7378,-4.394183,-3.24,14.93,"DDX25","DEAD-box helicase 25"
"3868",3742,4.59e-05,1.11e-05,0.4285,-4.394175,-1.88,45.18,"KCNA6","potassium voltage-gated channel subfamily A member 6"
"3869",55576,4.63e-05,1.12e-05,0.566,-4.3921325,-2.49,244.78,"STAB2","stabilin 2"
"3870",360132,4.63e-05,1.12e-05,0.3725,-4.3918996,-1.64,120.12,"FKBP9P1","FKBP prolyl isomerase 9 pseudogene 1"
"3871",138311,4.63e-05,1.12e-05,0.2866,4.3918524,1.26,1451.94,"DIPK1B","divergent protein kinase domain 1B"
"3872",132158,4.65e-05,1.13e-05,0.2432,4.3911501,1.07,374.2,"GLYCTK","glycerate kinase"
"3873",9766,4.7e-05,1.14e-05,0.233,-4.3885989,-1.02,3823.07,"SUSD6","sushi domain containing 6"
"3874",3732,4.71e-05,1.14e-05,0.3005,-4.3880312,-1.32,2338.85,"CD82","CD82 molecule"
"3875",105378948,4.72e-05,1.15e-05,0.4754,4.3876417,2.09,52.76,"LOC105378948","uncharacterized LOC105378948"
"3876",8318,4.72e-05,1.15e-05,0.4139,4.3871859,1.82,103.48,"CDC45","cell division cycle 45"
"3877",105374842,4.73e-05,1.15e-05,0.5628,4.3869278,2.47,25.6,"LOC105374842","uncharacterized LOC105374842"
"3878",554,4.74e-05,1.15e-05,0.4265,-4.3864507,-1.87,37.26,"AVPR2","arginine vasopressin receptor 2"
"3879",107986437,4.74e-05,1.15e-05,0.5342,-4.3862196,-2.34,21.2,"LOC107986437","uncharacterized LOC107986437"
"3880",392490,4.74e-05,1.15e-05,0.3559,-4.3860964,-1.56,20.74,"FLJ44635","replaced by ID 340527"
"3881",79949,4.78e-05,1.16e-05,0.4918,4.3843077,2.16,153.69,"PLEKHS1","pleckstrin homology domain containing S1"
"3882",345895,4.79e-05,1.17e-05,0.3848,4.3838119,1.69,195.24,"RSPH4A","radial spoke head component 4A"
"3883",84649,4.84e-05,1.18e-05,0.4334,-4.3812586,-1.9,77.74,"DGAT2","diacylglycerol O-acyltransferase 2"
"3884",341019,4.84e-05,1.18e-05,0.3618,4.3811862,1.59,76.92,"DCDC1","doublecortin domain containing 1"
"3885",55107,4.85e-05,1.18e-05,0.3941,4.3806928,1.73,1907.84,"ANO1","anoctamin 1"
"3886",2266,4.89e-05,1.19e-05,1.0837,-4.3792171,-4.75,170.47,"FGG","fibrinogen gamma chain"
"3887",84541,4.91e-05,1.2e-05,0.4214,-4.3782052,-1.84,110.48,"KBTBD8","kelch repeat and BTB domain containing 8"
"3888",3116,4.91e-05,1.2e-05,0.7558,-4.37813,-3.31,261.35,"HLA-DPB2","major histocompatibility complex, class II, DP beta 2 (pseudogene)"
"3889",105373024,4.91e-05,1.2e-05,0.4874,-4.3779356,-2.13,109.32,"LOC105373024","uncharacterized LOC105373024"
"3890",7053,4.93e-05,1.2e-05,0.5116,4.3768147,2.24,26.21,"TGM3","transglutaminase 3"
"3891",440829,4.94e-05,1.21e-05,0.2551,4.376587,1.12,786.24,"SHISA8","shisa family member 8"
"3892",283807,4.97e-05,1.21e-05,0.5691,-4.3751764,-2.49,798.64,"FBXL22","F-box and leucine rich repeat protein 22"
"3893",651,4.97e-05,1.21e-05,0.7974,-4.3749195,-3.49,34.76,"BMP3","bone morphogenetic protein 3"
"3894",107985020,4.97e-05,1.22e-05,0.3471,-4.3748104,-1.52,213.1,"LOC107985020","uncharacterized LOC107985020"
"3895",92737,4.98e-05,1.22e-05,0.786,4.3745225,3.44,446.34,"DNER","delta/notch like EGF repeat containing"
"3896",107984429,5.07e-05,1.24e-05,0.4325,-4.3702111,-1.89,17.83,"LOC107984429","uncharacterized LOC107984429"
"3897",6790,5.11e-05,1.25e-05,0.3229,4.3684285,1.41,257.14,"AURKA","aurora kinase A"
"3898",27112,5.13e-05,1.26e-05,0.585,4.3677634,2.56,190.79,"NALF2","NALCN channel auxiliary factor 2"
"3899",107986131,5.16e-05,1.26e-05,0.537,-4.3664829,-2.34,23.02,"LOC107986131","uncharacterized LOC107986131"
"3900",146909,5.18e-05,1.27e-05,0.5766,4.3654893,2.52,239.46,"KIF18B","kinesin family member 18B"
"3901",3572,5.21e-05,1.28e-05,0.3923,4.3639974,1.71,39996.87,"IL6ST","interleukin 6 cytokine family signal transducer"
"3902",643866,5.22e-05,1.28e-05,0.2378,-4.3634485,-1.04,336.93,"CBLN3","cerebellin 3 precursor"
"3903",107984293,5.23e-05,1.28e-05,0.4725,-4.3631138,-2.06,57.2,"LOC107984293","uncharacterized LOC107984293"
"3904",645431,5.24e-05,1.28e-05,0.3078,-4.3627644,-1.34,62.54,"FUT8-AS1","FUT8 antisense RNA 1"
"3905",340654,5.26e-05,1.29e-05,0.562,4.3619635,2.45,24.72,"LIPM","lipase family member M"
"3906",23170,5.3e-05,1.3e-05,0.2464,4.3598931,1.07,4390.2,"TTLL12","tubulin tyrosine ligase like 12"
"3907",54829,5.31e-05,1.3e-05,0.5405,-4.3596289,-2.36,1326.82,"ASPN","asporin"
"3908",23012,5.35e-05,1.31e-05,0.2335,-4.3580153,-1.02,2654.12,"STK38L","serine/threonine kinase 38 like"
"3909",163404,5.36e-05,1.32e-05,0.5861,4.3574224,2.55,16.42,"PLPPR5","phospholipid phosphatase related 5"
"3910",10123,5.37e-05,1.32e-05,0.3069,-4.3569841,-1.34,3843.39,"ARL4C","ADP ribosylation factor like GTPase 4C"
"3911",401237,5.37e-05,1.32e-05,0.2739,-4.3568936,-1.19,251.08,"CASC15","cancer susceptibility 15"
"3912",57082,5.38e-05,1.32e-05,0.5129,4.3565182,2.23,380.54,"KNL1","kinetochore scaffold 1"
"3913",79931,5.38e-05,1.32e-05,0.6471,-4.356071,-2.82,51.2,"TNIP3","TNFAIP3 interacting protein 3"
"3914",55454,5.5e-05,1.35e-05,0.237,-4.3511981,-1.03,2907.18,"CSGALNACT2","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"3915",6652,5.53e-05,1.36e-05,0.3624,4.3497938,1.58,1598.87,"SORD","sorbitol dehydrogenase"
"3916",22979,5.54e-05,1.37e-05,0.2575,-4.349239,-1.12,156.92,"EFR3B","EFR3 homolog B"
"3917",101928369,5.62e-05,1.39e-05,0.2385,-4.3459607,-1.04,19.17,"LOC101928369","uncharacterized LOC101928369"
"3918",105369828,5.67e-05,1.4e-05,0.2429,-4.3440266,-1.06,307.39,"LOC105369828","uncharacterized LOC105369828"
"3919",5629,5.7e-05,1.41e-05,0.4189,-4.3428391,-1.82,379.1,"PROX1","prospero homeobox 1"
"3920",105375560,5.72e-05,1.41e-05,0.5045,-4.3421943,-2.19,46.7,"LOC105375560",""
"3921",155382,5.72e-05,1.41e-05,0.3102,4.3418616,1.35,281.83,"VPS37D","VPS37D subunit of ESCRT-I"
"3922",105378120,5.72e-05,1.41e-05,0.4221,4.3417605,1.83,43.57,"LOC105378120","uncharacterized LOC105378120"
"3923",23594,5.73e-05,1.41e-05,0.4074,4.3416724,1.77,136.47,"ORC6","origin recognition complex subunit 6"
"3924",7051,5.74e-05,1.42e-05,0.395,-4.3411383,-1.71,109.77,"TGM1","transglutaminase 1"
"3925",647024,5.75e-05,1.42e-05,0.3889,4.3407445,1.69,691.81,"C6orf132","chromosome 6 open reading frame 132"
"3926",9833,5.75e-05,1.42e-05,0.5342,4.3405501,2.32,295.15,"MELK","maternal embryonic leucine zipper kinase"
"3927",4355,5.75e-05,1.42e-05,0.3844,-4.3405404,-1.67,106.5,"MPP2","MAGUK p55 scaffold protein 2"
"3928",2591,5.75e-05,1.42e-05,0.3142,4.340392,1.36,1266.38,"GALNT3","polypeptide N-acetylgalactosaminyltransferase 3"
"3929",122953,5.76e-05,1.42e-05,0.3181,-4.3400689,-1.38,1448.59,"JDP2","Jun dimerization protein 2"
"3930",2444,5.77e-05,1.43e-05,0.3621,4.3397362,1.57,814.24,"FRK","fyn related Src family tyrosine kinase"
"3931",100507516,5.78e-05,1.43e-05,0.661,-4.3392071,-2.87,617.35,"LINC02984","long intergenic non-protein coding RNA 2984"
"3932",115701,5.86e-05,1.45e-05,0.6879,-4.3361256,-2.98,777.47,"ALPK2","alpha kinase 2"
"3933",55450,5.91e-05,1.46e-05,0.3074,-4.3338924,-1.33,966.62,"CAMK2N1","calcium/calmodulin dependent protein kinase II inhibitor 1"
"3934",107984837,5.96e-05,1.48e-05,0.3011,4.3321419,1.3,109.93,"LOC107984837",""
"3935",57412,5.96e-05,1.48e-05,0.3652,-4.3318485,-1.58,172.82,"AS3MT","arsenite methyltransferase"
"3936",102724615,5.96e-05,1.48e-05,0.4994,4.3318009,2.16,17.42,"LOC102724615",""
"3937",27190,6e-05,1.49e-05,0.5026,-4.3304758,-2.18,26.26,"IL17B","interleukin 17B"
"3938",3823,6.09e-05,1.51e-05,0.5268,4.3267117,2.28,138.39,"KLRC3","killer cell lectin like receptor C3"
"3939",1164,6.1e-05,1.51e-05,0.3387,4.3265109,1.47,435.45,"CKS2","CDC28 protein kinase regulatory subunit 2"
"3940",11343,6.17e-05,1.54e-05,0.2657,4.3235631,1.15,5556.78,"MGLL","monoglyceride lipase"
"3941",79365,6.17e-05,1.54e-05,0.4718,-4.3235558,-2.04,1509.15,"BHLHE41","basic helix-loop-helix family member e41"
"3942",579,6.18e-05,1.54e-05,0.7908,-4.3231016,-3.42,64.79,"NKX3-2","NK3 homeobox 2"
"3943",101927552,6.18e-05,1.54e-05,0.2444,4.3230208,1.06,84.63,"LOC101927552","uncharacterized LOC101927552"
"3944",388815,6.21e-05,1.55e-05,0.3206,-4.3220009,-1.39,613.42,"MIR99AHG","mir-99a-let-7c cluster host gene"
"3945",3594,6.31e-05,1.57e-05,0.4677,-4.3183645,-2.02,277.48,"IL12RB1","interleukin 12 receptor subunit beta 1"
"3946",107985986,6.33e-05,1.58e-05,0.6466,-4.317575,-2.79,19.57,"LOC107985986",""
"3947",3784,6.35e-05,1.58e-05,0.2984,-4.3168319,-1.29,583.73,"KCNQ1","potassium voltage-gated channel subfamily Q member 1"
"3948",101928021,6.35e-05,1.58e-05,0.3756,4.316715,1.62,81.48,"HELZ-AS1","HELZ antisense RNA 1"
"3949",8193,6.48e-05,1.62e-05,0.4673,4.3120532,2.02,45.24,"DPF1","double PHD fingers 1"
"3950",729177,6.49e-05,1.62e-05,0.3635,4.3117502,1.57,75.83,"NBAT1","neuroblastoma associated transcript 1"
"3951",9787,6.5e-05,1.62e-05,0.5855,4.3113944,2.52,372.8,"DLGAP5","DLG associated protein 5"
"3952",9641,6.52e-05,1.63e-05,0.2423,-4.3104911,-1.04,436.31,"IKBKE","inhibitor of nuclear factor kappa B kinase subunit epsilon"
"3953",3904,6.53e-05,1.63e-05,0.5865,-4.3100984,-2.53,28.78,"LAIR2","leukocyte associated immunoglobulin like receptor 2"
"3954",9148,6.53e-05,1.63e-05,0.4348,-4.3100108,-1.87,77.81,"NEURL1","neuralized E3 ubiquitin protein ligase 1"
"3955",10162,6.53e-05,1.63e-05,0.28,4.3099362,1.21,1952.77,"LPCAT3","lysophosphatidylcholine acyltransferase 3"
"3956",100652777,6.65e-05,1.66e-05,0.5434,4.3057655,2.34,22.79,"LOC100652777","group 10 secretory phospholipase A2-like"
"3957",100996609,6.65e-05,1.67e-05,0.6383,-4.3055625,-2.75,20.31,"LINC01436","long intergenic non-protein coding RNA 1436"
"3958",54821,6.69e-05,1.68e-05,0.4965,4.3042353,2.14,84.24,"ERCC6L","ERCC excision repair 6 like, spindle assembly checkpoint helicase"
"3959",100996351,6.74e-05,1.69e-05,0.346,-4.3024104,-1.49,61.68,"GNA15-DT","GNA15 divergent transcript"
"3960",54538,6.75e-05,1.69e-05,0.2381,-4.3021475,-1.02,1767.05,"ROBO4","roundabout guidance receptor 4"
"3961",64388,6.78e-05,1.7e-05,0.8008,4.3010048,3.44,612.96,"GREM2","gremlin 2, DAN family BMP antagonist"
"3962",144571,6.78e-05,1.7e-05,0.2453,-4.3009775,-1.05,845.43,"A2M-AS1","A2M antisense RNA 1"
"3963",10643,6.8e-05,1.71e-05,0.3067,-4.3003743,-1.32,61.38,"IGF2BP3","insulin like growth factor 2 mRNA binding protein 3"
"3964",81553,6.81e-05,1.71e-05,0.294,-4.2999044,-1.26,944.87,"CYRIA","CYFIP related Rac1 interactor A"
"3965",102466755,6.88e-05,1.73e-05,0.2783,4.2975426,1.2,19.36,"MIR6875","microRNA 6875"
"3966",107985040,6.88e-05,1.73e-05,0.3768,-4.2974217,-1.62,185.59,"FMNL1-AS1","FMNL1 antisense RNA 1"
"3967",4015,6.9e-05,1.73e-05,0.2533,-4.2968428,-1.09,3303.36,"LOX","lysyl oxidase"
"3968",147463,6.9e-05,1.73e-05,0.4204,-4.2967176,-1.81,612.15,"ANKRD29","ankyrin repeat domain 29"
"3969",7057,6.91e-05,1.74e-05,0.6398,-4.2964017,-2.75,52314.49,"THBS1","thrombospondin 1"
"3970",101929174,6.92e-05,1.74e-05,0.248,-4.2958278,-1.07,92.81,"LOC101929174","uncharacterized LOC101929174"
"3971",1870,6.93e-05,1.74e-05,0.4687,4.2954248,2.01,115.91,"E2F2","E2F transcription factor 2"
"3972",3003,6.95e-05,1.75e-05,0.5214,-4.2946415,-2.24,479.39,"GZMK","granzyme K"
"3973",80258,6.99e-05,1.76e-05,0.4817,4.2932351,2.07,347.52,"EFHC2","EF-hand domain containing 2"
"3974",79605,7.03e-05,1.77e-05,0.4022,4.2918811,1.73,366.17,"PGBD5","piggyBac transposable element derived 5"
"3975",11259,7.04e-05,1.77e-05,0.4389,-4.2917656,-1.88,9193.58,"FILIP1L","filamin A interacting protein 1 like"
"3976",1413,7.07e-05,1.78e-05,0.5084,-4.2907801,-2.18,13.63,"CRYBA4","crystallin beta A4"
"3977",983,7.2e-05,1.82e-05,0.5264,4.2862779,2.26,627.62,"CDK1","cyclin dependent kinase 1"
"3978",80206,7.24e-05,1.83e-05,0.6012,-4.2851212,-2.58,1483.49,"FHOD3","formin homology 2 domain containing 3"
"3979",105372841,7.24e-05,1.83e-05,0.5571,4.2847793,2.39,17.32,"LOC105372841","uncharacterized LOC105372841"
"3980",26253,7.25e-05,1.83e-05,0.5924,4.2846247,2.54,642.79,"CLEC4E","C-type lectin domain family 4 member E"
"3981",401431,7.25e-05,1.83e-05,0.3211,-4.2843644,-1.38,53.44,"ATP6V0E2-AS1","ATP6V0E2 antisense RNA 1"
"3982",134265,7.29e-05,1.84e-05,0.2597,-4.2832418,-1.11,1138.41,"AFAP1L1","actin filament associated protein 1 like 1"
"3983",4242,7.29e-05,1.84e-05,0.354,-4.2831985,-1.52,937.53,"MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"3984",3120,7.37e-05,1.86e-05,0.7793,-4.2808193,-3.34,361.57,"HLA-DQB2","major histocompatibility complex, class II, DQ beta 2"
"3985",414062,7.38e-05,1.87e-05,0.6973,-4.2803309,-2.98,233.08,"CCL3L3","C-C motif chemokine ligand 3 like 3"
"3986",64881,7.39e-05,1.87e-05,0.7992,4.2801298,3.42,468.97,"PCDH20","protocadherin 20"
"3987",105370809,7.39e-05,1.87e-05,0.4352,-4.279941,-1.86,18.46,"FBN1-DT","FBN1 divergent transcript"
"3988",79656,7.49e-05,1.9e-05,0.4087,-4.276701,-1.75,152.54,"BEND5","BEN domain containing 5"
"3989",332,7.55e-05,1.91e-05,0.5533,4.2747496,2.37,400.56,"BIRC5","baculoviral IAP repeat containing 5"
"3990",2649,7.58e-05,1.92e-05,0.2521,4.2739836,1.08,116.07,"NR6A1","nuclear receptor subfamily 6 group A member 1"
"3991",1063,7.64e-05,1.94e-05,0.4951,4.2721171,2.12,1765.31,"CENPF","centromere protein F"
"3992",101927267,7.64e-05,1.94e-05,0.4847,4.2719442,2.07,28.52,"TROAP-AS1","TROAP and PRPH antisense RNA 1"
"3993",100507056,7.67e-05,1.95e-05,1.0403,4.2710784,4.44,107.81,"CCAT1","colon cancer associated transcript 1"
"3994",90485,7.67e-05,1.95e-05,0.3186,-4.270989,-1.36,136.16,"ZNF835","zinc finger protein 835"
"3995",752,7.72e-05,1.96e-05,0.3871,-4.269391,-1.65,1802.77,"FMNL1","formin like 1"
"3996",10797,7.74e-05,1.97e-05,0.2649,4.2688002,1.13,2686.3,"MTHFD2","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
"3997",6284,7.74e-05,1.97e-05,0.2785,4.268601,1.19,5056.78,"S100A13","S100 calcium binding protein A13"
"3998",23237,7.74e-05,1.97e-05,0.5838,4.268512,2.49,80.96,"ARC","activity regulated cytoskeleton associated protein"
"3999",79843,7.76e-05,1.97e-05,0.2678,-4.2679085,-1.14,211.42,"FAM124B","family with sequence similarity 124 member B"
"4000",105370707,7.78e-05,1.98e-05,0.3819,-4.2673506,-1.63,22.05,"LOC105370707",""
"4001",9472,7.83e-05,1.99e-05,0.37,-4.2657181,-1.58,236.21,"AKAP6","A-kinase anchoring protein 6"
"4002",5097,7.99e-05,2.04e-05,0.3569,4.2608298,1.52,2739.83,"PCDH1","protocadherin 1"
"4003",107985875,8e-05,2.04e-05,0.3142,-4.2605915,-1.34,53.02,"LOC107985875",""
"4004",5129,8.11e-05,2.07e-05,0.2726,-4.2573869,-1.16,795.83,"CDK18","cyclin dependent kinase 18"
"4005",107985041,8.14e-05,2.08e-05,0.3807,-4.2565414,-1.62,9.38,"LOC107985041",""
"4006",161159,8.21e-05,2.1e-05,0.6744,-4.254402,-2.87,30.17,"ACTN1-DT","ACTN1 divergent transcript"
"4007",7494,8.26e-05,2.11e-05,0.2552,4.2527736,1.09,9358.07,"XBP1","X-box binding protein 1"
"4008",728882,8.27e-05,2.11e-05,0.4293,-4.2525949,-1.83,36.72,"FAM182B","family with sequence similarity 182 member B"
"4009",51299,8.28e-05,2.12e-05,0.329,-4.2523683,-1.4,266.48,"NRN1","neuritin 1"
"4010",107986196,8.31e-05,2.12e-05,0.2757,-4.2514325,-1.17,202.99,"LOC107986196","uncharacterized LOC107986196"
"4011",9156,8.42e-05,2.15e-05,0.5713,4.2484089,2.43,152.05,"EXO1","exonuclease 1"
"4012",101927780,8.46e-05,2.17e-05,0.4959,-4.2470769,-2.11,49.78,"LINC01303","long intergenic non-protein coding RNA 1303"
"4013",9762,8.52e-05,2.18e-05,0.3335,4.2455916,1.42,1059.13,"LZTS3","leucine zipper tumor suppressor family member 3"
"4014",105378150,8.55e-05,2.19e-05,0.6019,4.2447091,2.55,146.57,"LOC105378150","uncharacterized LOC105378150"
"4015",317649,8.58e-05,2.2e-05,0.3745,4.2437848,1.59,3597.42,"EIF4E3","eukaryotic translation initiation factor 4E family member 3"
"4016",693220,8.59e-05,2.2e-05,0.2665,4.2433133,1.13,101.09,"MIR635","microRNA 635"
"4017",104326052,8.63e-05,2.21e-05,0.4415,-4.2422683,-1.87,15.13,"NRIR","negative regulator of interferon response"
